underlying,start_date,end_date,realized_vol,ret,start_iv
SPY,2014-01-03,2014-01-10,0.05294871443172702,0.006811507534766115,0.10429995325807284
SPY,2014-01-10,2014-01-17,0.14720740566871396,-0.0027189597904762053,0.0939476303138174
SPY,2014-01-17,2014-01-24,0.17633568700847901,-0.026206459168098384,0.10313442280308781
SPY,2014-01-24,2014-01-31,0.1363911590623405,-0.0039766508723770855,0.1957191531881065
SPY,2014-01-31,2014-02-07,0.2351596513162308,0.008383330783100718,0.18237064078100507
SPY,2014-02-07,2014-02-14,0.06397459678451173,0.023866883959418494,0.1404041753389542
SPY,2014-02-14,2014-02-21,0.08266960661503808,-7.067937842721861e-4,0.10996038325916486
SPY,2014-02-21,2014-02-28,0.04411535677759061,0.012966793720791792,0.10688682637647826
SPY,2014-02-28,2014-03-07,0.12003818156148555,0.010519591456456645,0.12193953571859813
SPY,2014-03-07,2014-03-14,0.07335529193645123,-0.019307741411654256,0.11563174836150202
SPY,2014-03-14,2014-03-21,0.10557223202735476,0.012706877930503069,0.2139393747636308
SPY,2014-03-21,2014-03-28,0.08600673716995463,-0.0038203301382147004,0.12503816915978283
SPY,2014-03-28,2014-04-04,0.1279447051560665,0.004893687228381793,0.14089786600553733
SPY,2014-04-04,2014-04-11,0.20174032405563352,-0.026584027984000613,0.12536377297657803
SPY,2014-04-11,2014-04-17,0.060324497817487395,0.026530481850294052,0.19090689649603199
SPY,2014-04-17,2014-04-25,0.08324643566167222,-5.366989968536018e-4,0.11283331302488664
SPY,2014-04-25,2014-05-02,0.039387633420973685,0.009456500195821782,0.13752027675872394
SPY,2014-05-02,2014-05-09,0.08616740109421665,-5.319259193070636e-4,0.10255340184786013
SPY,2014-05-09,2014-05-16,0.11418433039955955,4.788524533854144e-4,0.10555399126914937
SPY,2014-05-16,2014-05-23,0.08553956868943638,0.012156732779252444,0.10046497486777325
SPY,2014-05-23,2014-05-30,0.05044361476383312,0.012165947936090049,0.0925656190822962
SPY,2014-05-30,2014-06-06,0.04486668249664408,0.013915726339789103,0.08852536036916976
SPY,2014-06-06,2014-06-13,0.06383922528350942,-0.006418274463703355,0.08103284062410869
SPY,2014-06-13,2014-06-20,0.04176779950461921,0.01405918545209417,0.11201514587315929
SPY,2014-06-20,2014-06-27,0.06207043640646129,-6.12529301858622e-4,0.07934790213628143
SPY,2014-06-27,2014-07-03,0.052947216251367876,0.012080638123626919,0.09524760570141366
SPY,2014-07-03,2014-07-11,0.07029460601666292,-0.008054304342518748,0.0763707836492737
SPY,2014-07-11,2014-07-18,0.13047067644653942,0.005578849258959906,0.09809511671231214
SPY,2014-07-18,2014-07-25,0.05576236050458776,5.0826299092143756e-5,0.1005966571642839
SPY,2014-07-25,2014-08-01,0.13346951123559977,-0.026755729234356096,0.10783312169660912
SPY,2014-08-01,2014-08-08,0.13876466338514662,0.0038365784336180653,0.17092837307534964
SPY,2014-08-08,2014-08-15,0.0535619418691346,0.01275225988978157,0.1445221935214612
SPY,2014-08-15,2014-08-22,0.057766465612258025,0.017573990685285423,0.12715256322456697
SPY,2014-08-22,2014-08-29,0.03806080316788585,0.007602032486436094,0.09292645551277622
SPY,2014-08-29,2014-09-05,0.04276330959761809,0.001990756291222695,0.0909200075840435
SPY,2014-09-05,2014-09-12,0.06974590307446778,-0.009894133147451356,0.0818711559364768
SPY,2014-09-12,2014-09-19,0.05966798173290969,0.012517736688644199,0.13775823148627125
SPY,2014-09-19,2014-09-26,0.16680290253189134,-0.01404917544091866,0.08319924578104979
SPY,2014-09-26,2014-10-03,0.13897015831037393,-0.006997787631734198,0.14437980616448662
SPY,2014-10-03,2014-10-10,0.23627134208073602,-0.03090187858091742,0.130434992073572
SPY,2014-10-10,2014-10-17,0.16603153498109394,-0.010923401185452875,0.21680104960716404
SPY,2014-10-17,2014-10-24,0.1545682788134907,0.04136730882334927,0.22527664734945171
SPY,2014-10-24,2014-10-31,0.10235320433800424,0.026277086081765155,0.13763929866741545
SPY,2014-10-31,2014-11-07,0.058910462055649385,0.008296223428512661,0.12897497667976504
SPY,2014-11-07,2014-11-14,0.024370338376528394,0.004416354536368239,0.09671082009477876
SPY,2014-11-14,2014-11-21,0.04986829930972836,0.011875788966856149,0.09992001986446684
SPY,2014-11-21,2014-11-28,0.03869929705354315,0.002512973164345844,0.08650077768108215
SPY,2014-11-28,2014-12-05,0.08170044457611916,0.0038535281797580367,0.10812952037758669
SPY,2014-12-05,2014-12-12,0.1496992924907196,-0.034780726479027635,0.08646227392669925
SPY,2014-12-12,2014-12-19,0.23603685698288512,0.03314352766339823,0.26028570371068144
SPY,2014-12-19,2014-12-26,0.031547862734853355,0.009253930573530411,0.12726635540736378
SPY,2014-12-26,2015-01-02,0.08073075451727386,-0.014545931776087428,0.11075964384324367
SPY,2015-01-02,2015-01-09,0.24368044244878007,-0.005760447830710724,0.14700044851877067
SPY,2015-01-09,2015-01-16,0.14365416456550636,-0.01291044353014481,0.14396633015263735
SPY,2015-01-16,2015-01-23,0.132986226207317,0.01642924152145664,0.22946798897965356
SPY,2015-01-23,2015-01-30,0.16727170504838426,-0.02730026382920059,0.1528284335561653
SPY,2015-01-30,2015-02-06,0.1373020177123788,0.030125919785162658,0.21194464488404935
SPY,2015-02-06,2015-02-13,0.09984845492626589,0.020370054220818723,0.1473088035034119
SPY,2015-02-13,2015-02-20,0.04740677973766461,0.006935514477412141,0.12081516730050644
SPY,2015-02-20,2015-02-27,0.03577445226646838,-0.0027493566996099617,0.107014025925848
SPY,2015-02-27,2015-03-06,0.12050597731317671,-0.015114097189416142,0.09755698578049882
SPY,2015-03-06,2015-03-13,0.17289200072971256,-0.008080728949710902,0.13443784892898575
SPY,2015-03-13,2015-03-20,0.134205813821804,0.02646021814015853,0.15684677634752542
SPY,2015-03-20,2015-03-27,0.1015342606698862,-0.022444717084130872,0.09596471670634893
SPY,2015-03-27,2015-04-02,0.1439406526966753,0.00339658025429479,0.13775151236154257
SPY,2015-04-02,2015-04-10,0.05764546822288473,0.01728816697307689,0.13901415391945196
SPY,2015-04-10,2015-04-17,0.09983172659616144,-0.0100003965694615,0.09358402807294042
SPY,2015-04-17,2015-04-24,0.06026939706671138,0.01763642513594732,0.12276168947158417
SPY,2015-04-24,2015-05-01,0.12755354214431713,-0.004403805136327321,0.0997941371139413
SPY,2015-05-01,2015-05-08,0.14658790888377077,0.00426185887680397,0.10970633168407937
SPY,2015-05-08,2015-05-15,0.09313646206942268,0.003867468207420899,0.1045820893694471
SPY,2015-05-15,2015-05-22,0.038121351160318145,0.0025856529067622702,0.10055375384716041
SPY,2015-05-22,2015-05-29,0.13814507617142616,-0.00872377842892913,0.09544957227405933
SPY,2015-05-29,2015-06-05,0.07034569795293792,-0.006509693224078461,0.1340281588145637
SPY,2015-06-05,2015-06-12,0.12850027412928475,7.624312071126127e-4,0.12847696891612986
SPY,2015-06-12,2015-06-19,0.0969981755898944,0.009037465375337561,0.15071139153416746
SPY,2015-06-19,2015-06-26,0.07388289028501455,-0.004326064515103312,0.13104408162873854
SPY,2015-06-26,2015-07-02,0.2025564128488684,-0.012367515527853534,0.1719611054058903
SPY,2015-07-02,2015-07-10,0.1787077279990344,7.71333684587816e-4,0.19082265502860493
SPY,2015-07-10,2015-07-17,0.07469100099160385,0.0237658364102602,0.1715709474342829
SPY,2015-07-17,2015-07-24,0.06617863174130996,-0.02155138110415411,0.08507428051184747
SPY,2015-07-24,2015-07-31,0.11469041833246321,0.011998580017880123,0.12166521574057505
SPY,2015-07-31,2015-08-07,0.06845426543786182,-0.012094721312456258,0.0975649794002774
SPY,2015-08-07,2015-08-14,0.1277644172452145,0.006901935466610887,0.1210831932526611
SPY,2015-08-14,2015-08-21,0.23513194926118625,-0.0576586725460384,0.11662729549690758
SPY,2015-08-21,2015-08-28,0.4970341634308297,0.008113325757842738,0.3974878914923146
SPY,2015-08-28,2015-09-04,0.28895210665716997,-0.033946338233511675,0.2642353043438819
SPY,2015-09-04,2015-09-11,0.25120977236962,0.021319553008739334,0.26159805114904433
SPY,2015-09-11,2015-09-18,0.18266277690571983,-0.0018507364275812677,0.2431416873839628
SPY,2015-09-18,2015-09-25,0.10689469215117924,-0.01282763908587814,0.20340048249773499
SPY,2015-09-25,2015-10-02,0.2778177188882725,0.010983247652290196,0.21625774729824854
SPY,2015-10-02,2015-10-09,0.12955859353337434,0.031945736781026746,0.18312614672218258
SPY,2015-10-09,2015-10-16,0.13709467914806303,0.009589724406911415,0.13146965626244297
SPY,2015-10-16,2015-10-23,0.14908852304724676,0.020692551634729384,0.11464546857630609
SPY,2015-10-23,2015-10-30,0.10080598443888314,0.001973801689660881,0.12048666418493319
SPY,2015-10-30,2015-11-06,0.09271856322174699,0.010096410692018054,0.133487158469086
SPY,2015-11-06,2015-11-13,0.1033188037795475,-0.03636032440643966,0.1105505790363739
SPY,2015-11-13,2015-11-20,0.13135594896597969,0.03287892222810118,0.19420565744357443
SPY,2015-11-20,2015-11-27,0.01852447283222564,0.0011935230860906643,0.11370996564869759
SPY,2015-11-27,2015-12-04,0.2223150604212818,2.8644635021279896e-4,0.13268109716741203
SPY,2015-12-04,2015-12-11,0.12549123245166366,-0.037623028352465226,0.12083775949370112
SPY,2015-12-11,2015-12-18,0.2384139703202048,-0.0033242784719593743,0.29331645912332727
SPY,2015-12-18,2015-12-24,0.09552434565288175,0.027903920226488133,0.18496408401929065
SPY,2015-12-24,2015-12-31,0.14493438302340964,-0.008838989918769968,0.13946992036287606
SPY,2015-12-31,2016-01-08,0.14721562692497092,-0.06040394129905824,0.18174401035877824
SPY,2016-01-08,2016-01-15,0.29117691595919937,-0.02164780138315603,0.2785252657365294
SPY,2016-01-15,2016-01-22,0.2169687602672691,0.014326461361589438,0.3020213360174168
SPY,2016-01-22,2016-01-29,0.26168558401527847,0.01665672466967827,0.21768946519661325
SPY,2016-01-29,2016-02-05,0.18718076591302085,-0.03023799531345084,0.18057852160066895
SPY,2016-02-05,2016-02-12,0.21915427676680405,-0.0070479004909165255,0.23197333462523814
SPY,2016-02-12,2016-02-19,0.17354948556992425,0.02836727273175299,0.24168244773558525
SPY,2016-02-19,2016-02-26,0.17539405164801417,0.015965516216263076,0.16905634865641264
SPY,2016-02-26,2016-03-04,0.1778273404546069,0.027004250987707756,0.1770213025252238
SPY,2016-03-04,2016-03-11,0.15383112475865687,0.011557835321831078,0.14691217619913477
SPY,2016-03-11,2016-03-18,0.06078198100913045,0.013100667047671877,0.15825554578332396
SPY,2016-03-18,2016-03-24,0.05557998780625806,-0.006184085697213071,0.11645405404846228
SPY,2016-03-24,2016-04-01,0.07427921023487445,0.018535305229170795,0.12144607342934406
SPY,2016-04-01,2016-04-08,0.14928745849932015,-0.011764218643667945,0.10104393435740101
SPY,2016-04-08,2016-04-15,0.09493279010096957,0.01591158541399551,0.12431679386998698
SPY,2016-04-15,2016-04-22,0.07205747215597261,0.005711015383672802,0.10873016624421594
SPY,2016-04-22,2016-04-29,0.07509254226207598,-0.01271386124245133,0.11147510340490528
SPY,2016-04-29,2016-05-06,0.10708097889638778,-0.002960746248206192,0.14019731238731253
SPY,2016-05-06,2016-05-13,0.14065601084275117,-0.004677551983633066,0.12420998963945327
SPY,2016-05-13,2016-05-20,0.12130196154657429,0.003558779246686683,0.13424653723268581
SPY,2016-05-20,2016-05-27,0.08961378957107033,0.022852443197513672,0.1162056686530376
SPY,2016-05-27,2016-06-03,0.04672693704458143,1.9022747956132235e-4,0.0944502133761687
SPY,2016-06-03,2016-06-10,0.09089248967986018,-9.990328873978882e-4,0.08629720386081279
SPY,2016-06-10,2016-06-17,0.06170393769688826,-0.011854612035055112,0.14123492218084702
SPY,2016-06-17,2016-06-24,0.3079616246316386,-0.016009890676278893,0.2002266881982148
SPY,2016-06-24,2016-07-01,0.23945356978757926,0.032339126780086325,0.2887089675988007
SPY,2016-07-01,2016-07-08,0.1491955133511759,0.012921036655952456,0.11598134189121662
SPY,2016-07-08,2016-07-15,0.05807078962338536,0.014843550883425038,0.10342463084121498
SPY,2016-07-15,2016-07-22,0.05688585498783077,0.006511733832069488,0.08749534422384724
SPY,2016-07-22,2016-07-29,0.028185461279658538,-5.527341104460959e-4,0.09291468685943119
SPY,2016-07-29,2016-08-05,0.08447232064362731,0.004870207746505706,0.09275400237307505
SPY,2016-08-05,2016-08-12,0.04253300126527511,0.0012826787679260931,0.07590712097025917
SPY,2016-08-12,2016-08-19,0.053658685864868896,3.659669013913458e-4,0.08377915177015291
SPY,2016-08-19,2016-08-26,0.04184284836951901,-0.005736216111967174,0.08274059088231892
SPY,2016-08-26,2016-09-02,0.056282211810060205,0.004958061884865472,0.11522105347456692
SPY,2016-09-02,2016-09-09,0.19703371088101967,-0.023585005421415062,0.08796794366925398
SPY,2016-09-09,2016-09-16,0.1811090355254753,0.0054608539917069265,0.1901595248010131
SPY,2016-09-16,2016-09-23,0.10193929247426753,0.012204458050859124,0.14914470396313967
SPY,2016-09-23,2016-09-30,0.1298650467131541,0.0014341007171108089,0.10733299426515633
SPY,2016-09-30,2016-10-07,0.059855660496715715,-0.005842208142325944,0.11642753744987949
SPY,2016-10-07,2016-10-14,0.10801522217435656,-0.008968672084047391,0.1083479252963204
SPY,2016-10-14,2016-10-21,0.06077695688017403,0.004027119506041288,0.12707531431143246
SPY,2016-10-21,2016-10-28,0.05025355192084353,-0.0067523339219270895,0.09629045229553784
SPY,2016-10-28,2016-11-04,0.050046974443783906,-0.018951106719467425,0.14336559187896258
SPY,2016-11-04,2016-11-11,0.14732486376891965,0.03704196548957128,0.2962055428749509
SPY,2016-11-11,2016-11-18,0.06990948950751384,0.009564914897354448,0.12794899492256046
SPY,2016-11-18,2016-11-25,0.0479285787432928,0.013727007222447796,0.0750354378797642
SPY,2016-11-25,2016-12-02,0.04462388937953397,-0.008341044416882326,0.08851125082175249
SPY,2016-12-02,2016-12-09,0.06619580405915956,0.030617199523011784,0.11757317918658264
SPY,2016-12-09,2016-12-16,0.09218734796299474,-6.345713083950599e-4,0.12154143190173075
SPY,2016-12-16,2016-12-23,0.04396517328678418,0.002972978886853106,0.09543085685800694
SPY,2016-12-23,2016-12-30,0.07384760145470454,-0.009705459844080444,0.08930694397142143
SPY,2016-12-30,2017-01-06,0.05795639267527723,0.016329113045443044,0.12225738789715615
SPY,2017-01-06,2017-01-13,0.04374002769926988,-7.045060675894277e-4,0.08225741932085684
SPY,2017-01-13,2017-01-20,0.06085598243754248,-0.0013661164906562107,0.08253515060650159
SPY,2017-01-20,2017-01-27,0.08184191025590014,0.009786867956517398,0.07998721734232422
SPY,2017-01-27,2017-02-03,0.0735915452597257,0.0016146625384330093,0.07960016035492942
SPY,2017-02-03,2017-02-10,0.04872151086109771,0.009417476936979696,0.07331570375943433
SPY,2017-02-10,2017-02-17,0.04243318202465397,0.015345312156889612,0.0787622043907641
SPY,2017-02-17,2017-02-24,0.046625151508330076,0.006994142904483525,0.07883578017018311
SPY,2017-02-24,2017-03-03,0.12122691425057691,0.0070712249947444406,0.0814103670183561
SPY,2017-03-03,2017-03-10,0.04577434329792656,-0.003066445039908494,0.06991850193908092
SPY,2017-03-10,2017-03-17,0.07763732830548806,0.0015603987915886464,0.10648756750464751
SPY,2017-03-17,2017-03-24,0.09362419867130782,-0.013464099930189377,0.07776910931849669
SPY,2017-03-24,2017-03-31,0.06003576942029493,0.008006850357373807,0.11766434917676513
SPY,2017-03-31,2017-04-07,0.035644984843066406,-0.002293311471460946,0.08117645796822721
SPY,2017-04-07,2017-04-13,0.050563277017935795,-0.011502938762784964,0.09059238251991401
SPY,2017-04-13,2017-04-21,0.09726412154672541,0.00890603063973927,0.12258425722327602
SPY,2017-04-21,2017-04-28,0.0853177753096362,0.014767480040887015,0.15812174800581397
SPY,2017-04-28,2017-05-05,0.031321872788139894,0.00678139337875816,0.07000593717049064
SPY,2017-05-05,2017-05-12,0.024150684020520157,-0.0030082179367889594,0.10282818163947018
SPY,2017-05-12,2017-05-19,0.16038906183990775,-0.0028075383152996736,0.07435302921345809
SPY,2017-05-19,2017-05-26,0.03423599144790702,0.014166323469291697,0.09359150074474692
SPY,2017-05-26,2017-06-02,0.06413298981513484,0.010125957373907646,0.06924772299392992
SPY,2017-06-02,2017-06-09,0.0305549226503814,-0.0031174802461313433,0.06860801573229856
SPY,2017-06-09,2017-06-16,0.04246858723783738,0.0016964134144297205,0.10164574505538496
SPY,2017-06-16,2017-06-23,0.08526740117137453,0.0020174838403974604,0.06748634568977165
SPY,2017-06-23,2017-06-30,0.11789984443088762,-0.005485351483154766,0.07265145265729944
SPY,2017-06-30,2017-07-07,0.10608455766550053,0.0012811553219789218,0.09245356915197485
SPY,2017-07-07,2017-07-14,0.05155299618811182,0.014149151317726982,0.07840582007537228
SPY,2017-07-14,2017-07-21,0.03944134244447013,0.005361125893548646,0.06672337703695376
SPY,2017-07-21,2017-07-28,0.02272186739686248,1.2149908625680439e-4,0.061170720383928276
SPY,2017-07-28,2017-08-04,0.027241712386471703,0.002023004474152046,0.06911938474866203
SPY,2017-08-04,2017-08-11,0.10588204238857596,-0.013386997308439952,0.07011640313308792
SPY,2017-08-11,2017-08-18,0.14700236814452491,-0.00579255713993998,0.1399801101484184
SPY,2017-08-18,2017-08-25,0.0873421039774068,0.007593303001382168,0.11913086418651919
SPY,2017-08-25,2017-09-01,0.04056837312092605,0.013322772469707367,0.08012967914921913
SPY,2017-09-01,2017-09-08,0.07008222178337437,-0.005096903184880652,0.07225474999678726
SPY,2017-09-08,2017-09-15,0.07014460765874363,0.015479686929968928,0.11485993627527341
SPY,2017-09-15,2017-09-22,0.028266206040108623,0.0010026360369810305,0.06380736756737887
SPY,2017-09-22,2017-09-29,0.0382160244871328,0.00715049469433815,0.06709341262936817
SPY,2017-09-29,2017-10-06,0.043519179391017335,0.012420975309606952,0.06403243049029159
SPY,2017-10-06,2017-10-13,0.03053860262676769,0.0022776328211087105,0.06062214423483578
SPY,2017-10-13,2017-10-20,0.03131251516353128,0.008436528430693535,0.0640742237154211
SPY,2017-10-20,2017-10-27,0.08316495761472878,0.0023308883187951324,0.06351560156762466
SPY,2017-10-27,2017-11-03,0.04178430044688036,0.0028674180762280344,0.07401921006346963
SPY,2017-11-03,2017-11-10,0.03430299172043531,-0.0013939866817294089,0.0638790521582504
SPY,2017-11-10,2017-11-17,0.0838540694024045,-8.916158251546236e-4,0.09607202933269375
SPY,2017-11-17,2017-11-24,0.048729118189421,0.009648532692275502,0.06852620427940327
SPY,2017-11-24,2017-12-01,0.0918727821487492,0.015624907781787378,0.06511343388160636
SPY,2017-12-01,2017-12-08,0.05658854588836221,0.003962334741158813,0.10461464762581729
SPY,2017-12-08,2017-12-15,0.0718861733953398,0.00885791731838026,0.08587177798931832
SPY,2017-12-15,2017-12-22,0.0596794577614167,0.0037450473255038474,0.07425369558943655
SPY,2017-12-22,2017-12-29,0.03961580526597179,-0.002432755037558465,0.06789236059653968
SPY,2017-12-29,2018-01-05,0.020461636190352725,0.024284885494882502,0.08336905762583009
SPY,2018-01-05,2018-01-12,0.05754582677700606,0.01632419107770655,0.06366588834518493
SPY,2018-01-12,2018-01-19,0.09403245815095267,0.008919360247691799,0.08827626209294229
SPY,2018-01-19,2018-01-26,0.08255373754190701,0.02176504648595845,0.09171102505149535
SPY,2018-01-26,2018-02-02,0.14258913641937718,-0.03961155755969248,0.09360859569397545
SPY,2018-02-02,2018-02-09,0.46139332571913283,-0.05197187633099798,0.16887875135112262
SPY,2018-02-09,2018-02-16,0.10703300696715995,0.043440258250406316,0.24636262923615432
SPY,2018-02-16,2018-02-23,0.16072550930839244,0.005841411723396028,0.1802152589018233
SPY,2018-02-23,2018-03-02,0.18615856601060377,-0.020707271537852456,0.12815643795944268
SPY,2018-03-02,2018-03-09,0.11340332503241272,0.0357370118345246,0.17478493256870098
SPY,2018-03-09,2018-03-16,0.04970433228658178,-0.012890734647379887,0.13123922613437747
SPY,2018-03-16,2018-03-23,0.18786111222214888,-0.0607045761804379,0.12229161479422308
SPY,2018-03-23,2018-03-29,0.3035812642076532,0.019570911651279665,0.28519596795761065
SPY,2018-03-29,2018-04-06,0.28474021654281306,-0.013120159313864121,0.2030417151635758
SPY,2018-04-06,2018-04-13,0.13535037378205886,0.020691657005038167,0.22443131700286373
SPY,2018-04-13,2018-04-20,0.13240402279540328,0.005491151881678036,0.15353656092733026
SPY,2018-04-20,2018-04-27,0.13589498918861273,-1.8752513823017125e-4,0.15419525475699325
SPY,2018-04-27,2018-05-04,0.1322684410790656,-0.0020278137720266542,0.13084626388371792
SPY,2018-05-04,2018-05-11,0.06702775084880919,0.025350561941928085,0.12811565537337277
SPY,2018-05-11,2018-05-18,0.06464465915179748,-0.005586321997783195,0.10109678989058773
SPY,2018-05-18,2018-05-25,0.07076157662151311,0.00301764651043257,0.10433374145356018
SPY,2018-05-25,2018-06-01,0.19130718133077743,0.00531384115242961,0.11033269425286533
SPY,2018-06-01,2018-06-08,0.053648275358193234,0.016637187339066273,0.098221918704462
SPY,2018-06-08,2018-06-15,0.03681590276115449,6.62576772707979e-4,0.11463393943853772
SPY,2018-06-15,2018-06-22,0.05598577484760963,-0.008661516002775649,0.0905673729126268
SPY,2018-06-22,2018-06-29,0.12906476607681278,-0.012673688633440428,0.11095186763989538
SPY,2018-06-29,2018-07-06,0.09011776503294482,0.015145692389790355,0.1399969856962321
SPY,2018-07-06,2018-07-13,0.1076834792793628,0.015027033720011573,0.10279940772052315
SPY,2018-07-13,2018-07-20,0.048332432090021554,3.2187247014014986e-4,0.08709602435321116
SPY,2018-07-20,2018-07-27,0.09550467240046581,0.006202139295679032,0.09243873361618545
SPY,2018-07-27,2018-08-03,0.07542056281540949,0.007716527121999661,0.10210594702919375
SPY,2018-08-03,2018-08-10,0.06689264549587855,-0.0015526173749691452,0.07991956696291745
SPY,2018-08-10,2018-08-17,0.10620866179729715,0.0066875941674062744,0.10625087186939684
SPY,2018-08-17,2018-08-24,0.04596098078615587,0.00855786811269521,0.09649949401780418
SPY,2018-08-24,2018-08-31,0.07469103128047638,0.009691712878855618,0.08521169178947897
SPY,2018-08-31,2018-09-07,0.0096836529894579,-0.009378705595222137,0.09541649595509985
SPY,2018-09-07,2018-09-14,0.038064417912781194,0.011340129541865807,0.11163355010461687
SPY,2018-09-14,2018-09-21,0.08351707640023485,0.008325335967682257,0.093857933129239
SPY,2018-09-21,2018-09-28,0.039614973130325776,-0.004358868620851553,0.09420337958292971
SPY,2018-09-28,2018-10-05,0.0734518500108084,-0.010025374209494231,0.09322498052366113
SPY,2018-10-05,2018-10-12,0.2936732832391837,-0.04211548673258925,0.14596845556272617
SPY,2018-10-12,2018-10-19,0.21168598188559676,0.0010865254249861067,0.22402786084251358
SPY,2018-10-19,2018-10-26,0.2860261024664754,-0.040332017493852845,0.20089233402708603
SPY,2018-10-26,2018-11-02,0.1563784975855077,0.0244233418552966,0.30108581316726557
SPY,2018-11-02,2018-11-09,0.18224360129988876,0.021359809328619583,0.20536978935172487
SPY,2018-11-09,2018-11-16,0.17356318933409,-0.014615172311613023,0.1540231673749844
SPY,2018-11-16,2018-11-23,0.1627752089729042,-0.03903807821003369,0.16644012018625332
SPY,2018-11-23,2018-11-30,0.15953367819774208,0.04602777104173583,0.20438391738798767
SPY,2018-11-30,2018-12-07,0.3318487483838022,-0.0448129201099885,0.22128735710609396
SPY,2018-12-07,2018-12-14,0.14813946698168987,-0.011831290648500747,0.2707677059473345
SPY,2018-12-14,2018-12-21,0.12556565947404258,-0.07311375856618163,0.23015953760863933
SPY,2018-12-21,2018-12-28,0.5018603708459664,0.028868840884719305,0.3692367925885034
